Animal ID,Specimen,Family,Genus,Species,Date Collected,Positive,Bad Result,Plate Number,Plot ID,Easting,Northing,Sample Run,Collected By
631,Slug,Arionidae,Arion,subfuscus,8/9/2017,TRUE,,18,2017-10B3-1-2,578994,4865649,01:10,Alec Wong
632,Slug,Arionidae,Arion,subfuscus,8/9/2017,TRUE,,18,2017-10B3-1-2,578994,4865649,01:10,Alec Wong
633,Slug,Arionidae,Arion,subfuscus,8/9/2017,FALSE,,18,2017-10B3-1-2,578994,4865649,01:10,Alec Wong
634,Slug,Arionidae,Arion,subfuscus,8/9/2017,FALSE,,18,2017-10B3-1-1,579001,4865688,01:10,Alec Wong
635,Slug,Arionidae,Arion,subfuscus,8/9/2017,FALSE,,18,2017-10B3-1-1,579001,4865688,01:10,Alec Wong
636,Slug,Arionidae,Arion,subfuscus,8/9/2017,FALSE,,18,2017-10B3-3-1,578461,4865934,01:10,Alec Wong
637,Slug,Arionidae,Arion,subfuscus,8/9/2017,FALSE,,18,2017-10B3-3-1,578461,4865934,01:10,Alec Wong
638,Slug,Arionidae,Arion,subfuscus,8/9/2017,FALSE,,18,2017-10B3-3,578476,4865944,01:10,Alec Wong
639,Slug,Arionidae,Arion,subfuscus,8/9/2017,FALSE,,18,2017-10B3-3,578476,4865944,01:10,Alec Wong
640,Slug,Arionidae,Arion,subfuscus,8/9/2017,TRUE,,18,2017-10B2-3,584303.81,4866156,01:10,Alec Wong
641,Slug,Arionidae,Arion,subfuscus,8/9/2017,FALSE,,18,2017-10B2-3,584303.81,4866156,01:10,Alec Wong
642,Slug,Arionidae,Arion,subfuscus,8/9/2017,FALSE,,18,2017-10B2-3,584303.81,4866156,01:10,Alec Wong
643,Slug,Arionidae,Arion,subfuscus,8/9/2017,FALSE,,18,2017-10B2-3,584303.81,4866156,01:10,Alec Wong
644,Slug,Arionidae,Arion,subfuscus,8/9/2017,FALSE,,18,2017-10B2-3,584303.81,4866156,01:10,Alec Wong
645,Slug,Arionidae,Arion,subfuscus,8/9/2017,FALSE,,18,2017-10B2-3,584303.81,4866156,01:10,Alec Wong
646,Slug,Arionidae,Arion,subfuscus,8/9/2017,FALSE,,18,2017-10B2-3,584303.81,4866156,01:10,Alec Wong
647,Slug,Arionidae,Arion,subfuscus,8/9/2017,FALSE,,18,2017-10B2-3,584303.81,4866156,01:10,Alec Wong
648,Slug,Arionidae,Arion,subfuscus,8/8/2017,FALSE,,18,2017-12A5-T3,586367.25,4956069,01:10,Alec Wong
649,Slug,Arionidae,Arion,subfuscus,8/8/2017,FALSE,,18,2017-12A5-T3,586367.25,4956069,01:10,Alec Wong
650,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,18,2017-10B2-3,584303.81,4866156,01:10,Alec Wong
651,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,18,2017-10B2-3,584303.81,4866156,01:10,Alec Wong
652,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,18,2017-10B2-3,584303.81,4866156,01:10,Alec Wong
653,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,18,2017-10B2-3,584303.81,4866156,01:10,Alec Wong
654,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,18,2017-10B2-3,584303.81,4866156,01:10,Alec Wong
657,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,18,2017-10B2-3,584303.81,4866156,01:10,Alec Wong
658,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,18,2017-10B2-3,584303.81,4866156,01:10,Alec Wong
659,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,18,2017-12A5-2-2,586292,4956552,01:10,Alec Wong
660,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,18,2017-12A5-2-2,586292,4956552,01:10,Alec Wong
661,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,18,2017-12A5-2-2,586292,4956552,01:10,Alec Wong
662,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,18,2017-12A5-2-2,586292,4956552,01:10,Alec Wong
663,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,18,2017-12A5-2-2,586292,4956552,01:10,Alec Wong
664,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,18,2017-10B2-1,584821,4866071,01:10,Alec Wong
665,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,18,2017-10B2-1,584821,4866071,01:10,Alec Wong
666,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,18,2017-10B2-1,584821,4866071,01:10,Alec Wong
667,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,18,2017-10B3-1,579004,4865680,01:10,Alec Wong
668,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,18,2017-10B3-1,579004,4865680,01:10,Alec Wong
669,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,18,2017-10B3-1,579004,4865680,01:10,Alec Wong
670,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,18,2017-10B3-1,579004,4865680,01:10,Alec Wong
671,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,18,2017-10B3-1,579004,4865680,01:10,Alec Wong
672,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,18,2017-10B3-1,579004,4865680,01:10,Alec Wong
673,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,18,2017-10B3-1,579004,4865680,01:10,Alec Wong
674,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,18,2017-12A1-3-2,590471,4954758,01:10,Alec Wong
675,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,18,2017-12A1-3-2,590471,4954758,01:10,Alec Wong
676,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,18,2017-10B3-2-1,578548,4865392,01:10,Alec Wong
677,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,19,2017-10B3-2-1,578548,4865392,01:10,Alec Wong
678,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,19,2017-10B3-2-1,578548,4865392,01:10,Alec Wong
679,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,19,2017-10B3-2-1,578548,4865392,01:10,Alec Wong
680,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,19,2017-12A5-3-1,586497,4956039,01:10,Alec Wong
681,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,19,2017-12A5-3-1,586497,4956039,01:10,Alec Wong
682,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,19,2017-12A5-3-1,586497,4956039,01:10,Alec Wong
683,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,19,2017-12A1-2-1,590950,4954587,01:10,Alec Wong
684,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,19,2017-12A1-2-1,590950,4954587,01:10,Alec Wong
685,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,19,2017-12A5-3-2,586497,4956039,01:10,Alec Wong
686,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,19,2017-12A5-3-2,586497,4956039,01:10,Alec Wong
687,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,19,2017-12A5-3-2,586497,4956039,01:10,Alec Wong
688,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,19,2017-12A5-3-2,586497,4956039,01:10,Alec Wong
689,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,19,2017-12A5-3-2,586497,4956039,01:10,Alec Wong
690,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,19,2017-10B3-3-1,578461,4865934,01:10,Alec Wong
691,Slug,Arionidae,Arion,subfuscus,8/6/2017,TRUE,,19,2017-10B3-3-1,578461,4865934,01:10,Alec Wong
692,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,19,2017-12A5-1,586805,4956509,01:10,Alec Wong
693,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,19,2017-12A5-1,586805,4956509,01:10,Alec Wong
694,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,19,2017-12A5-1,586805,4956509,01:10,Alec Wong
695,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,19,2017-12A5-1,586805,4956509,01:10,Alec Wong
696,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,19,2017-12A5-1,586805,4956509,01:10,Alec Wong
697,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,19,2017-12A5-1,586805,4956509,01:10,Alec Wong
698,Slug,Arionidae,Arion,subfuscus,8/9/2017,FALSE,,19,2017-10B2-3-1,584303.81,4866156,01:10,Alec Wong
699,Slug,Arionidae,Arion,subfuscus,8/9/2017,FALSE,,19,2017-10B2-3-1,584303.81,4866156,01:10,Alec Wong
700,Slug,Arionidae,Arion,subfuscus,8/9/2017,FALSE,,19,2017-10B2-3-1,584303.81,4866156,01:10,Alec Wong
701,Slug,Arionidae,Arion,subfuscus,8/9/2017,FALSE,,19,2017-10B2-3-1,584303.81,4866156,01:10,Alec Wong
702,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,19,2017-12A1-2,590969,4954601,01:10,Alec Wong
703,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,19,2017-12A1-2,590969,4954601,01:10,Alec Wong
704,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,19,2017-12A5-T3,586367.25,4956069,01:10,Alec Wong
705,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,19,2017-10B2-1-1,584820,4866093,01:10,Alec Wong
706,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,19,2017-10B2-1-1,584820,4866093,01:10,Alec Wong
707,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,19,2017-10B2-1-1,584820,4866093,01:10,Alec Wong
708,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,19,2017-12A5-2-1,586253,4956532,01:10,Alec Wong
709,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,19,2017-12A5-2-1,586253,4956532,01:10,Alec Wong
710,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,19,2017-12A5-2-1,586253,4956532,01:10,Alec Wong
711,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,19,2017-12A5-2-1,586253,4956532,01:10,Alec Wong
712,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,19,2017-12A5-2-1,586253,4956532,01:10,Alec Wong
713,Slug,Arionidae,Arion,subfuscus,8/8/2017,FALSE,,19,2017-12A5-1,586805,4956509,01:10,Alec Wong
714,Slug,Arionidae,Arion,subfuscus,8/8/2017,FALSE,,19,2017-12A5-1,586805,4956509,01:10,Alec Wong
715,Slug,Arionidae,Arion,subfuscus,8/8/2017,FALSE,,19,2017-12A1-3,590491,4954746,01:10,Alec Wong
716,Slug,Arionidae,Arion,subfuscus,8/8/2017,FALSE,,19,2017-12A1-3,590491,4954746,01:10,Alec Wong
717,Slug,Arionidae,Arion,subfuscus,8/8/2017,FALSE,,19,2017-12A1-3,590491,4954746,01:10,Alec Wong
718,Slug,Arionidae,Arion,subfuscus,8/8/2017,FALSE,,19,2017-12A5-1-1,586802,4956529,01:10,Alec Wong
719,Slug,Arionidae,Arion,subfuscus,8/8/2017,FALSE,,20,2017-12A5-1-1,586802,4956529,01:10,Alec Wong
720,Slug,Arionidae,Arion,subfuscus,8/8/2017,FALSE,,20,2017-12A5-1-1,586802,4956529,01:10,Alec Wong
721,Slug,Arionidae,Arion,subfuscus,8/8/2017,FALSE,,20,2017-12A5-3,586473,4956046,01:10,Alec Wong
722,Slug,Arionidae,Arion,subfuscus,8/8/2017,FALSE,,20,2017-12A5-3,586473,4956046,01:10,Alec Wong
723,Slug,Arionidae,Arion,subfuscus,8/8/2017,FALSE,,20,2017-12A5-3,586473,4956046,01:10,Alec Wong
724,Slug,Arionidae,Arion,subfuscus,8/8/2017,FALSE,,20,2017-12A5-3,586473,4956046,01:10,Alec Wong
725,Slug,Arionidae,Arion,subfuscus,8/8/2017,FALSE,,20,2017-12A5-2-2,586292,4956552,01:10,Alec Wong
726,Slug,Arionidae,Arion,subfuscus,8/8/2017,FALSE,,20,2017-12A5-2-2,586292,4956552,01:10,Alec Wong
727,Slug,Arionidae,Arion,subfuscus,8/8/2017,FALSE,,20,2017-12A5-2-2,586292,4956552,01:10,Alec Wong
728,Slug,Arionidae,Arion,subfuscus,8/8/2017,FALSE,,20,2017-12A5-2-2,586292,4956552,01:10,Alec Wong
729,Slug,Arionidae,Arion,subfuscus,8/8/2017,FALSE,,20,2017-12A5-2-2,586292,4956552,01:10,Alec Wong
730,Slug,Arionidae,Arion,subfuscus,8/8/2017,FALSE,,20,2017-12A5-2-2,586292,4956552,01:10,Alec Wong
731,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,20,2017-10B3-1-1,579001,4865688,01:10,Alec Wong
732,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,20,2017-10B3-1-1,579001,4865688,01:10,Alec Wong
733,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,20,2017-10B3-1-1,579001,4865688,01:10,Alec Wong
734,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,20,2017-10B3-1-1,579001,4865688,01:10,Alec Wong
735,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,20,2017-10B3-1-1,579001,4865688,01:10,Alec Wong
736,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,20,2017-10B3-1-1,579001,4865688,01:10,Alec Wong
737,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,20,2017-10B3-3,578476,4865944,01:10,Alec Wong
738,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,20,2017-10B3-3,578476,4865944,01:10,Alec Wong
739,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,20,2017-10B3-3,578476,4865944,01:10,Alec Wong
740,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,20,2017-10B3-3,578476,4865944,01:10,Alec Wong
741,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,20,2017-10B2-2,584403.63,4865648,01:10,Alec Wong
742,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,20,2017-10B2-2,584403.63,4865648,01:10,Alec Wong
743,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,20,2017-10B2-2,584403.63,4865648,01:10,Alec Wong
744,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,20,2017-10B2-2,584403.63,4865648,01:10,Alec Wong
745,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,20,2017-10B2-3-1,584303.81,4866156,01:10,Alec Wong
746,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,20,2017-10B2-3-1,584303.81,4866156,01:10,Alec Wong
747,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,20,2017-10B2-3-1,584303.81,4866156,01:10,Alec Wong
748,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,20,2017-10B2-3-1,584303.81,4866156,01:10,Alec Wong
749,Slug,Arionidae,Arion,subfuscus,8/6/2017,FALSE,,20,2017-10B2-3-1,584303.81,4866156,01:10,Alec Wong
750,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,20,2017-12A1-3,590491,4954746,01:10,Alec Wong
751,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,20,2017-12A1-3,590491,4954746,01:10,Alec Wong
752,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,20,2017-12A1-3,590491,4954746,01:10,Alec Wong
753,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,20,2017-12A1-3,590491,4954746,01:10,Alec Wong
754,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,20,2017-12A1-3,590491,4954746,01:10,Alec Wong
755,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,20,2017-12A1-3,590491,4954746,01:10,Alec Wong
756,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,20,2017-12A1-3,590491,4954746,01:10,Alec Wong
757,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,20,2017-12A1-1,590981,4955078,01:10,Alec Wong
758,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,20,2017-12A1-1,590981,4955078,01:10,Alec Wong
759,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,20,2017-12A1-1,590981,4955078,01:10,Alec Wong
760,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,21,2017-12A1-1,590981,4955078,01:10,Alec Wong
761,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,21,2017-12A1-1,590981,4955078,01:10,Alec Wong
762,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,21,2017-12A1-1,590981,4955078,01:10,Alec Wong
763,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,21,2017-12A1-1,590981,4955078,01:10,Alec Wong
764,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,21,2017-12A1-1,590981,4955078,01:10,Alec Wong
765,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,21,2017-12A5-2,586270,4956550,01:10,Alec Wong
766,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,21,2017-12A5-2,586270,4956550,01:10,Alec Wong
767,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,21,2017-12A5-2,586270,4956550,01:10,Alec Wong
768,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,21,2017-12A5-2,586270,4956550,01:10,Alec Wong
769,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,21,2017-12A5-2,586270,4956550,01:10,Alec Wong
770,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,21,2017-12A5-2,586270,4956550,01:10,Alec Wong
771,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,21,2017-12A5-2,586270,4956550,01:10,Alec Wong
772,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,21,2017-12A5-2,586270,4956550,01:10,Alec Wong
773,Slug,Arionidae,Arion,subfuscus,8/5/2017,FALSE,,21,2017-12A5-2,586270,4956550,01:10,Alec Wong
774,Slug,Arionidae,Arion,subfuscus,8/8/2017,FALSE,,21,2017-12A5-2,586270,4956550,01:10,Alec Wong
775,Slug,Arionidae,Arion,subfuscus,8/8/2017,FALSE,,21,2017-12A5-2,586270,4956550,01:10,Alec Wong
776,Slug,Arionidae,Arion,subfuscus,8/8/2017,FALSE,,21,2017-12A5-2,586270,4956550,01:10,Alec Wong
777,Slug,Arionidae,Arion,subfuscus,8/8/2017,FALSE,,21,2017-12A5-2,586270,4956550,01:10,Alec Wong
778,Slug,Arionidae,Arion,subfuscus,8/8/2017,FALSE,,21,2017-12A5-2,586270,4956550,01:10,Alec Wong
779,Slug,Arionidae,Arion,subfuscus,8/8/2017,FALSE,,21,2017-12A5-2,586270,4956550,01:10,Alec Wong
780,Slug,Arionidae,Arion,subfuscus,8/8/2017,FALSE,,21,2017-12A5-2,586270,4956550,01:10,Alec Wong
781,Slug,Arionidae,Arion,subfuscus,8/8/2017,FALSE,,21,2017-12A5-2,586270,4956550,01:10,Alec Wong
782,Slug,Arionidae,Arion,subfuscus,8/8/2017,FALSE,,21,2017-12A5-2,586270,4956550,01:10,Alec Wong
783,Slug,Arionidae,Arion,subfuscus,8/8/2017,FALSE,,21,2017-12A5-2,586270,4956550,01:10,Alec Wong
784,Slug,Arionidae,Arion,subfuscus,8/8/2017,FALSE,,21,2017-12A5-2,586270,4956550,01:10,Alec Wong
785,Slug,Arionidae,Arion,subfuscus,8/8/2017,FALSE,,21,2017-12A5-2,586270,4956550,01:10,Alec Wong
786,Slug,Arionidae,Arion,subfuscus,7/25/2017,FALSE,,21,2017-10B4-1,579333,4863199,01:10,Alec Wong
787,Slug,Arionidae,Arion,subfuscus,7/25/2017,FALSE,,21,2017-10B4-1,579333,4863199,01:10,Alec Wong
788,Slug,Arionidae,Arion,subfuscus,7/25/2017,FALSE,,21,2017-10B4-1,579333,4863199,01:10,Alec Wong
789,Slug,Arionidae,Arion,subfuscus,7/25/2017,FALSE,,21,2017-10B4-1,579333,4863199,01:10,Alec Wong
790,Slug,Arionidae,Arion,subfuscus,7/25/2017,FALSE,,21,2017-10B4-1,579333,4863199,01:10,Alec Wong
791,Slug,Arionidae,Arion,subfuscus,7/25/2017,FALSE,,21,2017-10B4-1,579333,4863199,01:10,Alec Wong
792,Slug,Arionidae,Arion,subfuscus,7/25/2017,FALSE,,21,2017-10B4-1,579333,4863199,01:10,Alec Wong
793,Slug,Arionidae,Arion,subfuscus,7/25/2017,FALSE,,21,2017-10B4-1,579333,4863199,01:10,Alec Wong
794,Slug,Arionidae,Arion,subfuscus,7/25/2017,FALSE,,21,2017-10B4-1,579333,4863199,01:10,Alec Wong
795,Slug,Arionidae,Arion,subfuscus,7/25/2017,FALSE,,21,2017-10B4-1,579333,4863199,01:10,Alec Wong
796,Slug,Arionidae,Arion,subfuscus,7/25/2017,FALSE,,21,2017-10B4-1,579333,4863199,01:10,Alec Wong
797,Slug,Arionidae,Arion,subfuscus,7/25/2017,TRUE,,21,2017-10B4-1,579333,4863199,01:10,Alec Wong
798,Slug,Arionidae,Arion,subfuscus,7/25/2017,FALSE,,21,2017-10B4-1,579333,4863199,01:10,Alec Wong
799,Slug,Arionidae,Arion,subfuscus,7/25/2017,FALSE,,21,2017-10B4-1,579333,4863199,01:10,Alec Wong
800,Slug,Arionidae,Arion,subfuscus,7/25/2017,FALSE,,21,2017-10B4-1,579333,4863199,01:10,Alec Wong
801,Slug,Philomycidae,Pallifera,dorsalis,8/8/2017,FALSE,,21,2017-12A5-3,586473,4956046,01:10,Alec Wong
802,Slug,Philomycidae,Pallifera,dorsalis,8/8/2017,FALSE,,21,2017-12A5-3,586473,4956046,01:10,Alec Wong
803,Slug,Philomycidae,Pallifera,dorsalis,8/8/2017,FALSE,,21,2017-12A5-3,586473,4956046,01:10,Alec Wong
804,Slug,Philomycidae,Philomycus,carolinianus,5/23/2018,FALSE,,21,2018-S804,565698,4847536,01:10,Emma Hurley
805,Slug,Philomycidae,Pallifera,dorsalis,5/26/2018,FALSE,,21,2018-S805,578803,4865269,01:10,Alec Wong
806,Snail,Punctidae,Punctum,minutissimum,5/27/2018,FALSE,,22,2018-S806,569585,4847795,01:10,Alec Wong
807,Slug,Philomycidae,Pallifera,ohioensis,5/30/2018,FALSE,,22,2018-S807,583710,4943646,01:10,Dakotah Tanczuk
808,Slug,Arionidae,Arion,intermedius,6/2/2018,FALSE,,22,2018-S808,549725,4939563,01:10,Alec Wong
809,Snail,Valloniidae,Planogyra,asteriscus,6/2/2018,FALSE,,22,2018-S809,549725,4939563,01:10,Alec Wong
810,Slug,Arionidae,Arion,fasciatus,6/2/2018,FALSE,,22,2018-S810,549485,4939389,01:10,Alec Wong
811,Snail,Gastrodontidae,Striatura,ferrea,6/2/2018,FALSE,,22,2018-S811,549485,4939389,01:10,Alec Wong
812,Snail,Punctidae,Punctum,minutissimum,6/2/2018,FALSE,,22,2018-S812,549485,4939389,01:10,Alec Wong
813,Slug,Agriolimacidae,Deroceras,laeve,6/2/2018,FALSE,,22,2018-S813,549485,4939389,01:10,Alec Wong
814,Slug,Arionidae,Arion,fasciatus,6/2/2018,FALSE,,22,2018-S814,549485,4939389,01:10,Alec Wong
815,Slug,Agriolimacidae,Deroceras,laeve,6/2/2018,FALSE,,22,2018-S815,549485,4939389,01:10,Alec Wong
816,Slug,Arionidae,Arion,subfuscus,6/2/2018,FALSE,,23,2018-S816,549485,4939389,01:10,Alec Wong
817,Slug,Agriolimacidae,Deroceras,laeve,6/2/2018,FALSE,,22,2018-S817,549485,4939389,01:10,Alec Wong
818,Slug,Arionidae,Arion,fasciatus,6/2/2018,FALSE,,22,2018-S818,549485,4939389,01:10,Alec Wong
819,Snail,Gastrodontidae,Striatura,ferrea,6/2/2018,FALSE,,22,2018-S819,549860,4940008,01:10,Alec Wong
820,Slug,Arionidae,Arion,fasciatus,6/2/2018,FALSE,,22,2018-S820,549860,4940008,01:10,Alec Wong
821,Snail,Discidae,Anguispira,clarkii,6/2/2018,FALSE,,22,2018-S821,583710,4944011,01:10,Alec Wong
822,Slug,Arionidae,Arion,unknown,6/2/2018,FALSE,,22,2018-S822,549860,4940008,01:10,Alec Wong
823,Slug,Arionidae,Arion,fasciatus,6/2/2018,FALSE,,22,2018-S823,549860,4940008,01:10,Alec Wong
824,Slug,Arionidae,Arion,fasciatus,6/2/2018,FALSE,,22,2018-S824,583710,4944011,01:10,Alec Wong
825,Slug,Arionidae,Arion,fasciatus,6/2/2018,FALSE,,22,2018-S825,583710,4944011,01:10,Alec Wong
826,Slug,Arionidae,Arion,fasciatus,6/2/2018,FALSE,,22,2018-S826,583710,4944011,01:10,Alec Wong
827,Slug,Arionidae,Arion,unknown,6/2/2018,FALSE,,22,2018-S827,549860,4940008,01:10,Alec Wong
828,Slug,Philomycidae,Pallifera,ohioensis,6/2/2018,FALSE,,22,2018-S828,549860,4940008,01:10,Alec Wong
829,Slug,Arionidae,Arion,unknown,6/2/2018,FALSE,,22,2018-S829,549860,4940008,01:10,Alec Wong
830,Slug,Philomycidae,Pallifera,unknown,6/2/2018,FALSE,,22,2018-S830,549860,4940008,01:10,Alec Wong
831,Slug,Arionidae,Arion,unknown,6/2/2018,FALSE,,22,2018-S831,549860,4940008,01:10,Alec Wong
832,Slug,Arionidae,Arion,fasciatus,6/2/2018,FALSE,,23,2018-S832,549860,4940008,01:10,Alec Wong
833,Snail,Oxychilidae,Oxychilus,draparnaudi,6/2/2018,FALSE,,22,2018-S833,549860,4940008,01:10,Alec Wong
834,Snail,Polygyridae,Mesodon,mitchellianus,6/5/2018,FALSE,,22,2018-S834,547880,4826376,01:10,Anna Ullmann
835,Snail,Oxychilidae,Oxychilus,draparnaudi,6/5/2018,TRUE,,22,2018-S835,547880,4826376,01:10,Emma Hurley
836,Slug,Arionidae,Arion,fasciatus,6/5/2018,FALSE,,22,2018-S836,548481,4826685,01:10,Anna Ullmann
837,Snail,Polygyridae,Mesodon,pennsylvanicus,6/5/2018,FALSE,,22,2018-S837,548317,4826214,01:10,Emma Hurley
838,Slug,Arionidae,Arion,unknown,6/5/2018,FALSE,,22,2018-S838,548233,4856160,01:10,Anna Ullmann
839,Snail,Zonitidae,Mesomphix,andrewsae,6/5/2018,FALSE,,22,2018-S839,548040,4826228,01:10,Emma Hurley
840,Slug,Arionidae,Arion,intermedius,6/5/2018,FALSE,,22,2018-S840,546510,4828746,01:10,Anna Ullmann
841,Slug,Philomycidae,Philomycus,carolinianus,6/5/2018,FALSE,,22,2018-S841,546040,4828797,01:10,Anna Ullmann
842,Snail,Polygyridae,Mesodon,unknown,6/5/2018,FALSE,,22,2018-S842,545903,4828468,01:10,Emma Hurley
843,Slug,Philomycidae,Philomycus,carolinianus,6/5/2018,FALSE,,22,2018-S843,546053,4828233,01:10,Anna Ullmann
844,Slug,Philomycidae,Philomycus,carolinianus,6/6/2018,FALSE,,22,2018-S844,512831,4803055,01:10,Anna Ullmann
845,Slug,Philomycidae,Philomycus,carolinianus,6/6/2018,FALSE,,22,2018-S845,512969,4803111,01:10,Anna Ullmann
846,Slug,Philomycidae,Philomycus,carolinianus,6/6/2018,FALSE,,22,2018-S846,512994,4803114,01:10,Anna Ullmann
847,Slug,Philomycidae,Philomycus,carolinianus,6/6/2018,FALSE,,22,2018-S847,513378,4803276,01:10,Anna Ullmann
